CAS Number,Chemical Name,Chemical Analysis,Test Method,Exposure Type,Media Type,Conc 1 Type (Standardized),Conc 1 Mean (Standardized),Conc Min 1 (Standardized),Conc 1 Max (Standardized),Effect,Effect Measurement,Chemical DTXSID,log_LC50
7761888,Nitric acid silver (1+) salt (1:1),Unmeasured,Not coded,Static,Fresh water,Total,0.00224,0.0021,0.00238,Mortality,Mortality,DTXSID3032042,-2.6497519816658373
7761888,Nitric acid silver (1+) salt (1:1),Unmeasured,Not coded,Static,Fresh water,Total,0.00356,,,Mortality,Mortality,DTXSID3032042,-2.4485500020271247
7761888,Nitric acid silver (1+) salt (1:1),Unmeasured,Not coded,Static,Fresh water,Total,0.0218,0.0205,0.023,Mortality,Mortality,DTXSID3032042,-1.6615435063953952
7761888,Nitric acid silver (1+) salt (1:1),Measured,Not coded,Flow-through,Fresh water,Total,0.11,0.1,0.13,Mortality,Mortality,DTXSID3032042,-0.958607314841775
7761888,Nitric acid silver (1+) salt (1:1),Measured,Not coded,Flow-through,Fresh water,Total,0.009,,,Mortality,Mortality,DTXSID3032042,-2.0457574905606752
7761888,Nitric acid silver (1+) salt (1:1),Measured,Not coded,Flow-through,Fresh water,Total,0.00578,0.0,0.00719,Mortality,Mortality,DTXSID3032042,-2.238072161579471
7761888,Nitric acid silver (1+) salt (1:1),Measured,Not coded,Renewal,Fresh water,Total,0.0134,,,Mortality,Mortality,DTXSID3032042,-1.8728952016351923
7761888,Nitric acid silver (1+) salt (1:1),Measured,Not coded,Renewal,Fresh water,Total,0.0062,,,Mortality,Mortality,DTXSID3032042,-2.207608310501746
7761888,Nitric acid silver (1+) salt (1:1),Measured,Not coded,Flow-through,Fresh water,Total,0.15,0.13,0.18,Mortality,Mortality,DTXSID3032042,-0.8239087409443188
7761888,Nitric acid silver (1+) salt (1:1),Unmeasured,Not coded,Static,Fresh water,Total,0.0084,0.0077,0.0091,Mortality,Mortality,DTXSID3032042,-2.0757207139381184
7761888,Nitric acid silver (1+) salt (1:1),Unmeasured,Not coded,Static,Fresh water,Total,0.00206,0.00192,0.0022,Mortality,Mortality,DTXSID3032042,-2.6861327796308467
7761888,Nitric acid silver (1+) salt (1:1),Measured,Not coded,Renewal,Fresh water,Total,0.0076,,,Mortality,Mortality,DTXSID3032042,-2.1191864077192086
7761888,Nitric acid silver (1+) salt (1:1),Unmeasured,Not coded,Static,Fresh water,Total,0.00839,0.00769,0.00909,Mortality,Mortality,DTXSID3032042,-2.0762380391713
7775099,"Chloric acid, Sodium salt (1:1)",Unmeasured,Not coded,Static,Fresh water,Formulation,13600.0,12840.0,14400.0,Mortality,Mortality,DTXSID7026025,4.133538908370218
7775099,"Chloric acid, Sodium salt (1:1)",Unmeasured,Not coded,Static,Fresh water,Formulation,13500.0,12750.0,14300.0,Mortality,Mortality,DTXSID7026025,4.130333768495007
7775099,"Chloric acid, Sodium salt (1:1)",Unmeasured,Not coded,Static,Fresh water,Formulation,13800.0,13120.0,14520.0,Mortality,Mortality,DTXSID7026025,4.139879086401237
7775113,"Chromic acid (H2CrO4), Disodium salt",Not reported,Not coded,Static,Fresh water,Total,60.1,,,Mortality,Mortality,DTXSID7032056,1.7788744720027396
7775113,"Chromic acid (H2CrO4), Disodium salt",Not reported,Not coded,Static,Fresh water,Total,60.1,,,Mortality,Mortality,DTXSID7032056,1.7788744720027396
7778189,"Sulfuric acid, Calcium salt (1:1)",Unmeasured,Not coded,Static,Fresh water,Total,1970.0,1970.0,1970.0,Mortality,Mortality,DTXSID9029699,3.294466226161593
7778430,"Arsenic acid (H3AsO4), Disodium salt",Measured,Not coded,Renewal,Fresh water,Total,17.9,14.3,23.7,Mortality,Mortality,DTXSID8032047,1.252853030979893
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Measured,Not coded,Static,Fresh water,Total,34.0,32.0,36.0,Mortality,Mortality,DTXSID5025948,1.5314789170422551
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Unmeasured,Not coded,Flow-through,Fresh water,Total,34.0,,,Mortality,Mortality,DTXSID5025948,1.5314789170422551
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Unmeasured,Not coded,Flow-through,Fresh water,Total,53.0,,,Mortality,Mortality,DTXSID5025948,1.724275869600789
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Measured,Not coded,Static,Fresh water,Total,23.9,19.0,28.7,Mortality,Mortality,DTXSID5025948,1.3783979009481375
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Not reported,Not coded,Flow-through,Fresh water,Total,48.0,,,Mortality,Mortality,DTXSID5025948,1.6812412373755872
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Measured,Not coded,Static,Fresh water,Total,26.13,23.3,30.24,Mortality,Mortality,DTXSID5025948,1.4171394097273255
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Unmeasured,Not coded,Flow-through,Fresh water,Total,34.0,,,Mortality,Mortality,DTXSID5025948,1.5314789170422551
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Unmeasured,Not coded,Flow-through,Fresh water,Total,55.0,,,Mortality,Mortality,DTXSID5025948,1.740362689494244
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Unmeasured,Not coded,Flow-through,Fresh water,Total,29.0,,,Mortality,Mortality,DTXSID5025948,1.462397997898956
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Measured,Not coded,Static,Fresh water,Total,58.0,50.877,66.12,Mortality,Mortality,DTXSID5025948,1.7634279935629371
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Measured,Not coded,Flow-through,Fresh water,Total,37.0,27.4,52.6,Mortality,Mortality,DTXSID5025948,1.568201724066995
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Unmeasured,Not coded,Flow-through,Fresh water,Total,26.0,,,Mortality,Mortality,DTXSID5025948,1.414973347970818
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Unmeasured,Not coded,Flow-through,Fresh water,Total,37.0,,,Mortality,Mortality,DTXSID5025948,1.568201724066995
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Unmeasured,Other Method,Static,Fresh water,Total,17.6,14.0,20.9,Mortality,Mortality,DTXSID5025948,1.24551266781415
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Unmeasured,Not coded,Flow-through,Fresh water,Total,49.0,,,Mortality,Mortality,DTXSID5025948,1.6901960800285136
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Unmeasured,Not coded,Flow-through,Fresh water,Total,51.0,,,Mortality,Mortality,DTXSID5025948,1.7075701760979365
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Unmeasured,Not coded,Static,Fresh water,Total,32.7,,,Mortality,Mortality,DTXSID5025948,1.5145477526602862
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Unmeasured,Not coded,Flow-through,Fresh water,Total,22.58,15.41,30.36,Mortality,Mortality,DTXSID5025948,1.353723937588949
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Unmeasured,Not coded,Flow-through,Fresh water,Total,20.0,,,Mortality,Mortality,DTXSID5025948,1.3010299956639813
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Unmeasured,Not reported,Static,Fresh water,Total,100.0,,,Mortality,Mortality,DTXSID5025948,2.0
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Unmeasured,Not coded,Flow-through,Fresh water,Total,50.0,,,Mortality,Mortality,DTXSID5025948,1.6989700043360187
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Unmeasured,Not coded,Flow-through,Fresh water,Total,24.14,,,Mortality,Mortality,DTXSID5025948,1.3827372657613304
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Unmeasured,Not coded,Flow-through,Fresh water,Total,38.0,,,Mortality,Mortality,DTXSID5025948,1.57978359661681
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Unmeasured,Not coded,Flow-through,Fresh water,Total,56.0,,,Mortality,Mortality,DTXSID5025948,1.7481880270062005
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Unmeasured,Standard Methods for the Examination of Water and Wastewater,Static,Fresh water,Total,200.0,,,Mortality,Mortality,DTXSID5025948,2.3010299956639813
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Unmeasured,Other Method,Static,Fresh water,Total,27.3,20.1,32.7,Mortality,Mortality,DTXSID5025948,1.436162647040756
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Unmeasured,Not coded,Flow-through,Fresh water,Total,60.0,,,Mortality,Mortality,DTXSID5025948,1.7781512503836436
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Unmeasured,Not coded,Flow-through,Fresh water,Total,53.0,,,Mortality,Mortality,DTXSID5025948,1.724275869600789
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Measured,Not coded,Flow-through,Fresh water,Total,37.7,29.5,57.5,Mortality,Mortality,DTXSID5025948,1.5763413502057928
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Unmeasured,Not coded,Flow-through,Fresh water,Total,49.0,,,Mortality,Mortality,DTXSID5025948,1.6901960800285136
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Unmeasured,Not coded,Static,Fresh water,Total,39.7,,,Mortality,Mortality,DTXSID5025948,1.5987905067631152
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Unmeasured,Not coded,Flow-through,Fresh water,Total,66.0,,,Mortality,Mortality,DTXSID5025948,1.8195439355418688
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Unmeasured,Not coded,Flow-through,Fresh water,Total,48.0,,,Mortality,Mortality,DTXSID5025948,1.6812412373755872
7778509,"Chromic acid (H2Cr2O7), Potassium salt (1:2)",Measured,Not coded,Flow-through,Fresh water,Total,35.9,29.1,45.9,Mortality,Mortality,DTXSID5025948,1.5550944485783191
7778543,"Hypochlorous acid, Calcium salt (2:1)",Not reported,Not coded,Static,Fresh water,Total,0.84,0.641,1.101,Mortality,Mortality,DTXSID1029700,-0.0757207139381183
7778543,"Hypochlorous acid, Calcium salt (2:1)",Not reported,Not coded,Static,Fresh water,Total,0.889,0.561,1.41,Mortality,Mortality,DTXSID1029700,-0.0510982390297863
7778805,Sulfuric acid dipotassium salt,Unmeasured,Not coded,Static,Fresh water,Total,680.0,510.0,880.0,Mortality,Mortality,DTXSID6029701,2.832508912706236
7782492,Selenium,Measured,Not reported,Flow-through,Fresh water,Total,0.93,,,Mortality,Mortality,DTXSID9021261,-0.0315170514460648
7782492,Selenium,Measured,Not coded,Flow-through,Fresh water,Total,1.0,0.94,1.2,Mortality,Mortality,DTXSID9021261,0.0
7783008,Selenious acid,Measured,Not reported,Flow-through,Fresh water,Total,0.97,,,Mortality,Mortality,DTXSID9024300,-0.0132282657337551
7783008,Selenious acid,Measured,Not reported,Flow-through,Fresh water,Total,0.8,,,Mortality,Mortality,DTXSID9024300,-0.0969100130080563
7783008,Selenious acid,Measured,Not reported,Flow-through,Fresh water,Total,0.62,,,Mortality,Mortality,DTXSID9024300,-0.2076083105017461
7783064,Hydrogen sulfide (H2S),Measured,Not coded,Flow-through,Fresh water,Total,0.0554,,,Mortality,Mortality,DTXSID4024149,-1.2564902352715703
7783064,Hydrogen sulfide (H2S),Measured,Not coded,Flow-through,Fresh water,Total,0.515,,,Mortality,Mortality,DTXSID4024149,-0.2881927709588089
7783064,Hydrogen sulfide (H2S),Measured,Not coded,Flow-through,Fresh water,Total,0.0798,,,Mortality,Mortality,DTXSID4024149,-1.0979971086492706
7783064,Hydrogen sulfide (H2S),Measured,Not coded,Flow-through,Fresh water,Total,0.0536,,,Mortality,Mortality,DTXSID4024149,-1.27083521030723
7783064,Hydrogen sulfide (H2S),Measured,Not coded,Flow-through,Fresh water,Total,0.016,,,Mortality,Mortality,DTXSID4024149,-1.7958800173440752
7783064,Hydrogen sulfide (H2S),Measured,Not coded,Flow-through,Fresh water,Total,0.057,,,Mortality,Mortality,DTXSID4024149,-1.2441251443275083
7783064,Hydrogen sulfide (H2S),Measured,Not coded,Flow-through,Fresh water,Total,0.07754,,,Mortality,Mortality,DTXSID4024149,-1.1104742033288089
7783064,Hydrogen sulfide (H2S),Measured,Not coded,Flow-through,Fresh water,Total,0.007,,,Mortality,Mortality,DTXSID4024149,-2.154901959985743
7783064,Hydrogen sulfide (H2S),Measured,Not coded,Flow-through,Fresh water,Total,0.204,,,Mortality,Mortality,DTXSID4024149,-0.6903698325741012
7783064,Hydrogen sulfide (H2S),Measured,Not coded,Flow-through,Fresh water,Total,0.036,,,Mortality,Mortality,DTXSID4024149,-1.4436974992327127
7783064,Hydrogen sulfide (H2S),Measured,Not coded,Flow-through,Fresh water,Total,0.021,,,Mortality,Mortality,DTXSID4024149,-1.6777807052660807
7783064,Hydrogen sulfide (H2S),Measured,Not coded,Flow-through,Fresh water,Total,0.0477,,,Mortality,Mortality,DTXSID4024149,-1.321481620959886
7783064,Hydrogen sulfide (H2S),Measured,Not coded,Flow-through,Fresh water,Total,0.0243,,,Mortality,Mortality,DTXSID4024149,-1.614393726401688
7783064,Hydrogen sulfide (H2S),Measured,Not coded,Flow-through,Fresh water,Total,0.15,,,Mortality,Mortality,DTXSID4024149,-0.8239087409443188
7783064,Hydrogen sulfide (H2S),Measured,Not coded,Flow-through,Fresh water,Total,0.016,,,Mortality,Mortality,DTXSID4024149,-1.7958800173440752
7783064,Hydrogen sulfide (H2S),Measured,Not coded,Flow-through,Fresh water,Total,0.0071,,,Mortality,Mortality,DTXSID4024149,-2.1487416512809245
7783064,Hydrogen sulfide (H2S),Measured,Not coded,Flow-through,Fresh water,Total,0.035,,,Mortality,Mortality,DTXSID4024149,-1.4559319556497243
7783064,Hydrogen sulfide (H2S),Measured,Not coded,Flow-through,Fresh water,Total,0.7761,,,Mortality,Mortality,DTXSID4024149,-0.1100823165637941
7783064,Hydrogen sulfide (H2S),Measured,Not coded,Flow-through,Fresh water,Total,0.0107,,,Mortality,Mortality,DTXSID4024149,-1.9706162223147905
7783064,Hydrogen sulfide (H2S),Measured,Not coded,Flow-through,Fresh water,Total,0.0423,,,Mortality,Mortality,DTXSID4024149,-1.3736596326249575
7783064,Hydrogen sulfide (H2S),Measured,Not coded,Flow-through,Fresh water,Total,0.035,,,Mortality,Mortality,DTXSID4024149,-1.4559319556497243
7783202,Sulfuric acid ammonium salt (1:2),Unmeasured,Not reported,Static,Fresh water,Total,100.0,,,Mortality,Mortality,DTXSID1029704,2.0
7783280,"Phosphoric acid, Ammonium salt (1:2)",Unmeasured,Not coded,Static,Fresh water,Total,33.0,,,Mortality,Mortality,DTXSID6029705,1.5185139398778875
7783906,Silver chloride,Unmeasured,Not coded,Flow-through,Fresh water,Total,2.1,,,Mortality,Mortality,DTXSID4035251,0.3222192947339193
7783906,Silver chloride,Measured,Not coded,Static,Fresh water,Total,1.93,,,Mortality,Mortality,DTXSID4035251,0.2855573090077737
7783906,Silver chloride,Unmeasured,Not coded,Flow-through,Fresh water,Total,5.6,4.4,10.0,Mortality,Mortality,DTXSID4035251,0.7481880270062004
7783906,Silver chloride,Unmeasured,Not coded,Flow-through,Fresh water,Total,0.51,,,Mortality,Mortality,DTXSID4035251,-0.2924298239020636
7784465,"Arsenenous acid, Sodium salt (1:1)",Not reported,Not coded,Static,Fresh water,Total,9.9,,,Mortality,Mortality,DTXSID5020104,0.99563519459755
7784465,"Arsenenous acid, Sodium salt (1:1)",Measured,Not coded,Flow-through,Fresh water,Total,23.6,,,Mortality,Mortality,DTXSID5020104,1.3729120029701063
7784465,"Arsenenous acid, Sodium salt (1:1)",Measured,Not reported,Flow-through,Fresh water,Total,14.2,12.5,16.0,Mortality,Mortality,DTXSID5020104,1.1522883443830565
7784465,"Arsenenous acid, Sodium salt (1:1)",Measured,American Society for Testing and Materials,Flow-through,Fresh water,Dissolved,12.6,9.9,15.9,Mortality,Mortality,DTXSID5020104,1.100370545117563
7784465,"Arsenenous acid, Sodium salt (1:1)",Not reported,Not coded,Static,Fresh water,Total,9.9,,,Mortality,Mortality,DTXSID5020104,0.99563519459755
7784465,"Arsenenous acid, Sodium salt (1:1)",Not reported,Not coded,Static,Fresh water,Total,9.9,,,Mortality,Mortality,DTXSID5020104,0.99563519459755
7784465,"Arsenenous acid, Sodium salt (1:1)",Not reported,Not coded,Static,Fresh water,Total,9.9,,,Mortality,Mortality,DTXSID5020104,0.99563519459755
7784465,"Arsenenous acid, Sodium salt (1:1)",Not reported,Not coded,Static,Fresh water,Total,9.9,,,Mortality,Mortality,DTXSID5020104,0.99563519459755
7784465,"Arsenenous acid, Sodium salt (1:1)",Not reported,Not coded,Static,Fresh water,Total,9.9,,,Mortality,Mortality,DTXSID5020104,0.99563519459755
7784465,"Arsenenous acid, Sodium salt (1:1)",Measured,Not reported,Flow-through,Fresh water,Total,27.0,24.7,29.4,Mortality,Mortality,DTXSID5020104,1.4313637641589874
7784465,"Arsenenous acid, Sodium salt (1:1)",Not reported,Not coded,Static,Fresh water,Total,9.9,,,Mortality,Mortality,DTXSID5020104,0.99563519459755
7784465,"Arsenenous acid, Sodium salt (1:1)",Measured,Not coded,Flow-through,Fresh water,Total,14.1,12.5,15.9,Mortality,Mortality,DTXSID5020104,1.14921911265538
7785708,"(1R,5R)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene",Measured,American Society for Testing and Materials,Flow-through,Fresh water,Active ingredient,0.28,0.259,0.303,Mortality,Mortality,DTXSID7041671,-0.5528419686577808
7785877,"Sulfuric acid, Manganese(2+) salt (1:1)",Measured,Not reported,Flow-through,Fresh water,Total,33.8,,,Mortality,Mortality,DTXSID9044160,1.5289167002776547
7785877,"Sulfuric acid, Manganese(2+) salt (1:1)",Measured,Not reported,Flow-through,Fresh water,Total,36.9,,,Mortality,Mortality,DTXSID9044160,1.5670263661590604
7785877,"Sulfuric acid, Manganese(2+) salt (1:1)",Measured,Not reported,Flow-through,Fresh water,Total,30.6,24.3,38.9,Mortality,Mortality,DTXSID9044160,1.48572142648158
7786303,Magnesium chloride,Unmeasured,Not coded,Static,Fresh water,Total,2120.0,1580.0,2740.0,Mortality,Mortality,DTXSID5034690,3.326335860928751
7786814,"Sulfuric acid, Nickel(2+)salt (1:1)",Measured,United States Environmental Protection Agency,Renewal,Fresh water,Dissolved,3.92,3.604,4.236,Mortality,Mortality,DTXSID6023787,0.5932860670204573
7786814,"Sulfuric acid, Nickel(2+)salt (1:1)",Measured,United States Environmental Protection Agency,Renewal,Fresh water,Total,0.23,0.092,0.304,Mortality,Mortality,DTXSID6023787,-0.638272163982407
7786814,"Sulfuric acid, Nickel(2+)salt (1:1)",Measured,United States Environmental Protection Agency,Renewal,Fresh water,Total,2.44,2.122,2.764,Mortality,Mortality,DTXSID6023787,0.3873898263387294
7786814,"Sulfuric acid, Nickel(2+)salt (1:1)",Measured,United States Environmental Protection Agency,Renewal,Fresh water,Total,0.81,0.666,0.986,Mortality,Mortality,DTXSID6023787,-0.0915149811213502
7786814,"Sulfuric acid, Nickel(2+)salt (1:1)",Measured,United States Environmental Protection Agency,Renewal,Fresh water,Total,0.33,0.294,0.379,Mortality,Mortality,DTXSID6023787,-0.4814860601221125
7786814,"Sulfuric acid, Nickel(2+)salt (1:1)",Measured,United States Environmental Protection Agency,Renewal,Fresh water,Total,0.32,0.108,0.445,Mortality,Mortality,DTXSID6023787,-0.494850021680094
7786814,"Sulfuric acid, Nickel(2+)salt (1:1)",Measured,United States Environmental Protection Agency,Renewal,Fresh water,Total,6.38,5.638,7.145,Mortality,Mortality,DTXSID6023787,0.8048206787211624
7786814,"Sulfuric acid, Nickel(2+)salt (1:1)",Measured,United States Environmental Protection Agency,Renewal,Fresh water,Total,1.85,1.663,2.047,Mortality,Mortality,DTXSID6023787,0.2671717284030138
7786814,"Sulfuric acid, Nickel(2+)salt (1:1)",Measured,United States Environmental Protection Agency,Renewal,Fresh water,Total,1.34,1.148,1.537,Mortality,Mortality,DTXSID6023787,0.1271047983648076
7786814,"Sulfuric acid, Nickel(2+)salt (1:1)",Measured,United States Environmental Protection Agency,Renewal,Fresh water,Total,2.14,1.863,2.366,Mortality,Mortality,DTXSID6023787,0.3304137733491908
7786814,"Sulfuric acid, Nickel(2+)salt (1:1)",Measured,United States Environmental Protection Agency,Renewal,Fresh water,Total,1.68,1.441,1.952,Mortality,Mortality,DTXSID6023787,0.2253092817258628
7786814,"Sulfuric acid, Nickel(2+)salt (1:1)",Measured,United States Environmental Protection Agency,Renewal,Fresh water,Total,1.32,1.181,1.643,Mortality,Mortality,DTXSID6023787,0.1205739312058498
7786814,"Sulfuric acid, Nickel(2+)salt (1:1)",Measured,United States Environmental Protection Agency,Renewal,Fresh water,Total,0.42,0.348,0.499,Mortality,Mortality,DTXSID6023787,-0.3767507096020995
7786814,"Sulfuric acid, Nickel(2+)salt (1:1)",Measured,United States Environmental Protection Agency,Renewal,Fresh water,Total,2.92,2.516,3.209,Mortality,Mortality,DTXSID6023787,0.4653828514484183
7786814,"Sulfuric acid, Nickel(2+)salt (1:1)",Measured,United States Environmental Protection Agency,Renewal,Fresh water,Total,6.94,6.205,7.657,Mortality,Mortality,DTXSID6023787,0.8413594704548549
7786814,"Sulfuric acid, Nickel(2+)salt (1:1)",Measured,United States Environmental Protection Agency,Renewal,Fresh water,Total,2.93,2.63,3.215,Mortality,Mortality,DTXSID6023787,0.4668676203541095
